user_id,username,session_id,timestamp,query_text,content_type,item_id,item_title,item_source,action,duration_seconds,watch_time_seconds,device_type,country,language,mood_tag,inferred_genre,prev_session_minutes,age_group,subscribed_premium
user_0032,Isha Gupta,sess_c8b2,2024-11-26T04:10:55.Z,popular pop relax music youtube,youtube_video,sp_PKQYTN,Epic Rock for Focus,YouTube,like,2987,631,desktop,IN,hi,,classical,560413,35-44,False
user_0032,Isha Gupta,sess_c8b2,2024-11-26T04:29:55.Z,new hiphop sad music youtube,playlist,sc_F23QMD,Chill Rock for Workout,SoundCloud,click,,,mobile,IN,hi,,rnb,560432,35-44,True
user_0032,Isha Gupta,sess_c8b2,2024-11-26T04:34:55.Z,best lofi sleep music spotify,playlist,yt_XSSSS9,Best Lofi for Sleep,Website,view,,,tablet,IN,hi,sad,indie,560437,55+,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:28:21.Z,energetic country party music youtube,song,yt_HNDNW2,Chill Indie for Workout,SoundCloud,view,407,258,mobile,IN,hi,,,-576666,35-44,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:45:21.Z,new edm relax music ,youtube_video,sp_BQ3VX7,Chill Rock for Party,Spotify,skip,3063,525,mobile,IN,hi,study,hiphop,-576649,25-34,True
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:23:21.Z,energetic indie study music ,youtube_video,sc_0B580V,Chill Country for Focus,Spotify,unsave,583,429,mobile,IN,hi,,,-576671,55+,True
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:33:21.Z,top indie sad music youtube,search,,,YouTube,view,,,mobile,IN,hi,sleep,,-576661,35-44,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:55:21.Z,new pop party music spotify,song,sc_126GQB,Chill Hiphop for Focus,YouTube,view,151,126,mobile,IN,hi,,,-576639,35-44,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:22:21.Z,popular lofi happy music youtube,youtube_video,yt_2UI0UY,Epic Country for Workout,SoundCloud,like,1771,853,desktop,IN,hi,party,,-576672,25-34,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:41:21.Z,best country sleep music ,song,sc_MSMTT6,Chill Edm for Relax,Spotify,play,349,89,mobile,IN,hi,,,-576653,25-34,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:26:21.Z,energetic jazz focus music youtube,search,,,SoundCloud,view,,,desktop,IN,hi,focus,,-576668,55+,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:40:21.Z,popular classical sleep music ,youtube_video,yt_7O0LD9,Chill Country for Focus,Website,like,1205,205,desktop,IN,hi,sleep,,-576654,35-44,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:33:21.Z,best hiphop study music spotify,playlist,yt_XFS9PI,Best Rnb for Party,SoundCloud,view,,,desktop,IN,hi,,,-576661,45-54,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:28:21.Z,top pop party music youtube,search,,,Website,view,,,mobile,IN,hi,,lofi,-576666,25-34,False
user_0032,Isha Gupta,sess_7cb8,2023-10-22T17:29:21.Z,new classical relax music spotify,song,sp_5WVHF7,Chill Rnb for Party,Website,play,122,,tablet,IN,hi,sad,edm,-576665,25-34,True
user_0033,Ethan Davis,sess_4473,2025-01-14T11:30:33.Z,best jazz sad music ,song,sp_DU5QTK,Epic Classical for Party,Spotify,play,135,,mobile,US,en,sad,pop,10000,18-24,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:38:33.Z,relaxing lofi study music spotify,search,,,Spotify,view,,,desktop,US,en,relax,,10000,55+,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:18:33.Z,relaxing edm sleep music spotify,song,yt_W3DB9Y,Epic Pop for Sad,YouTube,share,233,203,tablet,US,en,,,10000,18-24,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:47:33.Z,relaxing rock focus music ,song,sp_97E6BR,Epic Pop for Focus,SoundCloud,view,406,,tablet,US,en,happy,,10000,55+,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:48:33.Z,top jazz sleep music spotify,search,,,SoundCloud,click,,,mobile,US,en,,jazz,10000,18-24,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:10:33.Z,best hiphop focus music ,youtube_video,sc_Y9JIG9,Awesome Jazz for Focus,Website,play,216,120,desktop,US,en,sad,,10000,55+,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:46:33.Z,relaxing rnb workout music ,youtube_video,yt_PSZ9IN,Awesome Classical for Workout,SoundCloud,unsave,143,143,mobile,US,en,,,10000,55+,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:33:33.Z,best lofi relax music ,playlist,yt_J13LOO,Awesome Jazz for Sad,SoundCloud,view,,,mobile,US,en,sad,,10000,45-54,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:36:33.Z,popular classical workout music ,search,,,YouTube,view,,,desktop,US,en,workout,,10000,18-24,True
user_0033,Ethan Davis,sess_4473,2025-01-14T11:19:33.Z,new edm sleep music ,song,sp_FJRCGU,Awesome Edm for Sleep,SoundCloud,play,299,45,mobile,US,en,workout,indie,10000,35-44,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:33:33.Z,top lofi focus music ,search,,,Spotify,click,,,tablet,US,en,,rnb,10000,55+,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:46:33.Z,best rock focus music ,playlist,sp_HIJ93D,Epic Rock for Sad,YouTube,click,,,desktop,US,en,focus,,10000,18-24,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:37:33.Z,energetic rock focus music spotify,song,yt_X8YL7R,Best Indie for Study,SoundCloud,play,291,203,mobile,US,en,sad,,10000,18-24,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:30:33.Z,new pop relax music spotify,search,,,SoundCloud,view,,,desktop,US,en,focus,lofi,10000,18-24,False
user_0033,Ethan Davis,sess_4473,2025-01-14T11:40:33.Z,relaxing rnb sleep music ,song,sc_IA38LC,Epic Jazz for Relax,YouTube,play,199,62,mobile,US,en,,jazz,10000,18-24,True
user_0033,Ethan Davis,sess_4473,2025-01-14T11:25:33.Z,top rock sad music spotify,youtube_video,sc_7UYA86,Chill Rock for Party,Spotify,view,1173,,mobile,US,en,,edm,10000,18-24,False
user_0033,Ethan Davis,sess_c0df,2023-12-19T21:55:26.Z,best rock study music youtube,playlist,yt_0GFA59,Best Rnb for Focus,Website,view,,,desktop,US,en,sad,,-563850,55+,False
user_0033,Ethan Davis,sess_c0df,2023-12-19T21:49:26.Z,best classical sad music youtube,song,yt_5NO2QL,Best Classical for Workout,Spotify,skip,179,131,mobile,US,en,relax,hiphop,-563856,25-34,False
user_0033,Ethan Davis,sess_c0df,2023-12-19T22:08:26.Z,best country sad music spotify,song,sp_AMTHMT,Best Rock for Happy,YouTube,save,407,186,tablet,US,en,,,-563837,35-44,True
user_0033,Ethan Davis,sess_c0df,2023-12-19T21:37:26.Z,energetic hiphop study music spotify,playlist,yt_VO2B8I,Awesome Rock for Sleep,Spotify,view,,,mobile,US,en,,jazz,-563868,45-54,False
user_0033,Ethan Davis,sess_c0df,2023-12-19T21:59:26.Z,energetic country happy music spotify,youtube_video,sc_B47AGW,Chill Classical for Sad,SoundCloud,save,2064,293,desktop,US,en,,,-563846,55+,False
user_0033,Ethan Davis,sess_733b,2024-08-05T15:02:58.Z,new indie study music ,search,,,YouTube,click,,,mobile,US,en,happy,jazz,330783,35-44,False
user_0033,Ethan Davis,sess_733b,2024-08-05T15:08:58.Z,relaxing edm workout music ,search,,,Website,view,,,mobile,US,en,happy,classical,330789,35-44,False
user_0033,Ethan Davis,sess_733b,2024-08-05T14:50:58.Z,energetic lofi study music youtube,search,,,YouTube,view,,,mobile,US,en,focus,,330771,25-34,False
user_0033,Ethan Davis,sess_733b,2024-08-05T14:45:58.Z,top country sad music ,youtube_video,sp_P2XCG9,Chill Indie for Happy,Website,view,2828,851,mobile,US,en,,,330766,18-24,False
user_0033,Ethan Davis,sess_733b,2024-08-05T14:41:58.Z,new pop sad music ,song,yt_LPX1FN,Epic Pop for Focus,Spotify,play,145,60,tablet,US,en,sleep,,330762,35-44,False
user_0033,Ethan Davis,sess_733b,2024-08-05T14:57:58.Z,relaxing lofi happy music youtube,search,,,SoundCloud,view,,,mobile,US,en,,,330778,55+,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:27:31.Z,new hiphop happy music spotify,playlist,sc_58AAI3,Awesome Pop for Focus,Website,view,,,mobile,US,en,happy,,-156510,35-44,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:54:31.Z,energetic pop study music youtube,search,,,YouTube,view,,,mobile,US,en,,,-156483,55+,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:45:31.Z,best lofi relax music spotify,song,yt_4N0ERB,Epic Country for Happy,SoundCloud,play,309,,tablet,US,en,,classical,-156492,18-24,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:42:31.Z,best rock study music ,search,,,SoundCloud,view,,,mobile,US,en,focus,,-156495,45-54,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:37:31.Z,new country relax music spotify,search,,,SoundCloud,view,,,desktop,US,en,focus,rock,-156500,55+,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:23:31.Z,popular pop focus music spotify,playlist,yt_GN0TIW,Awesome Rock for Sleep,Website,view,,,tablet,US,en,workout,,-156514,45-54,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:23:31.Z,popular pop party music spotify,song,yt_2GGXJE,Chill Classical for Study,Website,play,401,,mobile,US,en,,,-156514,35-44,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:39:31.Z,popular pop happy music ,song,sc_OYHDZL,Best Rnb for Party,YouTube,skip,174,157,mobile,US,en,relax,,-156498,35-44,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:30:31.Z,top country workout music ,youtube_video,sc_07DIEU,Epic Rock for Sleep,SoundCloud,play,3440,1968,mobile,US,en,party,pop,-156507,35-44,False
user_0033,Ethan Davis,sess_8486,2024-04-18T22:19:31.Z,top lofi sad music youtube,youtube_video,sc_UYODA3,Epic Hiphop for Relax,YouTube,play,478,17,mobile,US,en,,,-156518,18-24,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:16:22.Z,energetic rnb sleep music ,playlist,sc_G8IFRR,Awesome Edm for Workout,Spotify,click,,,mobile,US,en,,indie,395096,55+,True
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:19:22.Z,relaxing rnb relax music ,song,yt_6VC08O,Best Edm for Workout,SoundCloud,play,151,88,desktop,US,en,,,395099,18-24,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:29:22.Z,new classical study music spotify,youtube_video,yt_SEWEL9,Awesome Rock for Study,Spotify,skip,1623,1158,tablet,US,en,happy,,395109,35-44,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:26:22.Z,energetic classical sad music ,search,,,Spotify,click,,,mobile,US,en,,,395106,45-54,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:10:22.Z,energetic jazz focus music youtube,search,,,SoundCloud,click,,,mobile,US,en,relax,country,395090,55+,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:13:22.Z,relaxing pop workout music spotify,search,,,SoundCloud,click,,,mobile,US,en,relax,,395093,35-44,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:12:22.Z,energetic hiphop study music youtube,song,sc_3VU1BT,Best Hiphop for Sad,Website,like,244,18,desktop,US,en,,,395092,25-34,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:39:22.Z,top country relax music youtube,search,,,Spotify,click,,,mobile,US,en,sleep,lofi,395119,25-34,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:38:22.Z,relaxing lofi relax music youtube,youtube_video,sp_6PZ6OP,Awesome Classical for Sleep,YouTube,play,3133,562,desktop,US,en,,,395118,55+,False
user_0033,Ethan Davis,sess_b7ce,2025-01-18T07:31:22.Z,best lofi relax music spotify,search,,,SoundCloud,click,,,mobile,US,en,workout,rock,395111,18-24,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T09:10:00.Z,top indie sad music spotify,search,,,YouTube,view,,,mobile,US,en,study,indie,177218,45-54,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T09:18:00.Z,new lofi sleep music youtube,song,sc_D70MOE,Awesome Classical for Relax,YouTube,save,383,,desktop,US,en,,rnb,177226,35-44,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T09:05:00.Z,best indie sad music spotify,playlist,sc_MMZDVY,Best Jazz for Study,Spotify,click,,,tablet,US,en,sleep,jazz,177213,25-34,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T08:51:00.Z,popular jazz party music ,youtube_video,sp_EQTK8T,Best Rnb for Relax,Website,view,718,644,mobile,US,en,,rock,177199,55+,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T09:19:00.Z,best lofi happy music ,song,sc_EZO8IK,Chill Hiphop for Happy,SoundCloud,share,246,15,desktop,US,en,focus,jazz,177227,35-44,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T09:10:00.Z,best indie workout music youtube,youtube_video,sp_YA95F4,Chill Rock for Sleep,YouTube,skip,365,209,mobile,US,en,study,edm,177218,35-44,False
user_0033,Ethan Davis,sess_b2ae,2025-05-21T09:11:00.Z,new indie party music youtube,youtube_video,yt_3J02LS,Best Rnb for Workout,YouTube,play,2756,,desktop,US,en,,rnb,177219,55+,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T13:55:10.Z,popular edm happy music spotify,youtube_video,sp_2H3396,Best Rnb for Sleep,SoundCloud,view,1754,,mobile,US,en,sleep,hiphop,-770115,18-24,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:31:10.Z,energetic country study music ,song,sc_2KSZXP,Best Jazz for Party,SoundCloud,play,208,114,desktop,US,en,sleep,lofi,-770079,55+,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:25:10.Z,popular lofi sad music ,search,,,Website,click,,,mobile,US,en,relax,hiphop,-770085,35-44,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:25:10.Z,new pop focus music spotify,search,,,SoundCloud,view,,,mobile,US,en,sad,pop,-770085,18-24,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:25:10.Z,relaxing rnb sad music youtube,youtube_video,sc_SDRLF3,Best Country for Focus,Spotify,play,3040,1705,mobile,US,en,,,-770085,55+,True
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:00:10.Z,top rock study music ,song,sc_XX30PC,Awesome Classical for Party,YouTube,view,197,179,mobile,US,en,study,jazz,-770110,25-34,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T13:55:10.Z,energetic classical party music youtube,song,sc_AM9QSQ,Best Lofi for Study,YouTube,play,128,16,mobile,US,en,sad,,-770115,25-34,True
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:22:10.Z,relaxing pop focus music ,playlist,sc_R4VW8A,Chill Lofi for Focus,Website,click,,,desktop,US,en,,indie,-770088,55+,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T13:59:10.Z,energetic rnb sleep music spotify,song,sc_MKH3V3,Epic Hiphop for Study,YouTube,unsave,212,,tablet,US,en,,hiphop,-770111,18-24,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:15:10.Z,energetic edm happy music youtube,song,sp_QPOTKY,Awesome Lofi for Focus,YouTube,skip,288,,desktop,US,en,,edm,-770095,35-44,False
user_0033,Ethan Davis,sess_b6ca,2023-12-03T14:06:10.Z,top edm focus music spotify,song,sc_WBVY88,Awesome Rock for Focus,YouTube,save,300,174,tablet,US,en,party,classical,-770104,55+,False
user_0033,Ethan Davis,sess_a586,2024-12-08T12:41:31.Z,energetic pop happy music youtube,search,,,SoundCloud,click,,,mobile,US,en,,,534155,35-44,False
user_0033,Ethan Davis,sess_a586,2024-12-08T12:40:31.Z,popular rock happy music spotify,youtube_video,sc_A6JRNC,Chill Lofi for Workout,Website,view,1260,1184,desktop,US,en,,,534154,25-34,False
user_0033,Ethan Davis,sess_a586,2024-12-08T12:48:31.Z,relaxing pop sad music ,song,sc_IZPGDZ,Chill Pop for Workout,SoundCloud,view,369,360,mobile,US,en,,,534162,55+,False
user_0033,Ethan Davis,sess_a586,2024-12-08T12:39:31.Z,new rock sleep music youtube,song,sp_NRFD91,Epic Indie for Relax,SoundCloud,like,255,221,tablet,US,en,workout,,534153,45-54,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:08:16.Z,top indie focus music ,playlist,sc_5O5PSU,Awesome Indie for Happy,SoundCloud,click,,,desktop,US,en,sad,jazz,348868,18-24,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:05:16.Z,new indie relax music ,search,,,Spotify,view,,,mobile,US,en,sad,rnb,348865,25-34,True
user_0033,Ethan Davis,sess_375c,2025-08-07T19:24:16.Z,energetic edm happy music ,playlist,sc_JYX1MA,Best Pop for Sad,Website,click,,,mobile,US,en,,country,348884,35-44,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:03:16.Z,top classical sad music ,youtube_video,yt_3J9YS4,Epic Classical for Workout,YouTube,save,2135,514,mobile,US,en,relax,hiphop,348863,45-54,False
user_0033,Ethan Davis,sess_375c,2025-08-07T18:54:16.Z,popular edm focus music youtube,search,,,YouTube,view,,,mobile,US,en,,,348854,35-44,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:06:16.Z,relaxing pop sleep music ,search,,,Spotify,view,,,mobile,US,en,workout,rnb,348866,35-44,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:26:16.Z,best classical sleep music youtube,song,sc_11BZDP,Best Rnb for Relax,Website,play,320,,mobile,US,en,party,,348886,35-44,False
user_0033,Ethan Davis,sess_375c,2025-08-07T18:55:16.Z,relaxing indie happy music ,playlist,sp_F5TLTK,Epic Rock for Happy,SoundCloud,click,,,mobile,US,en,,,348855,55+,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:17:16.Z,popular pop focus music spotify,youtube_video,sp_8X7G1M,Awesome Country for Happy,Website,play,2363,,mobile,US,en,,rnb,348877,55+,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:26:16.Z,relaxing indie sad music spotify,song,yt_39ALQ2,Best Indie for Party,Website,like,141,10,desktop,US,en,workout,jazz,348886,18-24,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:06:16.Z,top classical sad music ,search,,,Spotify,click,,,tablet,US,en,focus,country,348866,55+,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:30:16.Z,energetic hiphop party music youtube,playlist,yt_JKB20S,Chill Hiphop for Sad,SoundCloud,view,,,mobile,US,en,,pop,348890,55+,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:16:16.Z,popular lofi party music ,youtube_video,yt_ECT2G7,Awesome Lofi for Happy,SoundCloud,view,3263,,mobile,US,en,,,348876,45-54,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:28:16.Z,best edm relax music ,song,sp_QVXY05,Chill Country for Sad,YouTube,view,256,49,mobile,US,en,sleep,hiphop,348888,18-24,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:20:16.Z,new pop study music youtube,youtube_video,sp_J04C68,Best Jazz for Workout,Website,view,3524,262,mobile,US,en,,,348880,18-24,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:29:16.Z,top country sleep music youtube,playlist,yt_PKYLWT,Chill Pop for Study,YouTube,view,,,mobile,US,en,sleep,,348889,55+,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:17:16.Z,best hiphop happy music ,song,sp_Y0UQ12,Chill Lofi for Study,SoundCloud,skip,244,6,mobile,US,en,,,348877,45-54,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:07:16.Z,relaxing rock sad music ,playlist,sc_7588IX,Epic Pop for Sleep,Website,click,,,mobile,US,en,sleep,jazz,348867,25-34,False
user_0033,Ethan Davis,sess_375c,2025-08-07T19:09:16.Z,relaxing lofi happy music youtube,playlist,yt_IL2APD,Best Rnb for Sleep,YouTube,view,,,mobile,US,en,,,348869,35-44,False
user_0033,Ethan Davis,sess_a414,2024-08-19T22:39:30.Z,popular country study music youtube,search,,,YouTube,view,,,mobile,US,en,,,-508109,35-44,True
user_0033,Ethan Davis,sess_a414,2024-08-19T22:33:30.Z,energetic classical happy music spotify,search,,,Website,click,,,tablet,US,en,workout,,-508115,18-24,True
user_0033,Ethan Davis,sess_50b4,2024-08-09T17:50:35.Z,popular edm workout music ,youtube_video,yt_J6SSZG,Best Hiphop for Sad,YouTube,play,1108,70,desktop,US,en,happy,rock,-14682,18-24,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:04:35.Z,energetic jazz workout music ,youtube_video,yt_VK6GSV,Awesome Classical for Happy,YouTube,like,1474,1165,mobile,US,en,,rnb,-14668,45-54,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:03:35.Z,best edm focus music youtube,search,,,YouTube,view,,,desktop,US,en,,,-14669,18-24,True
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:11:35.Z,best pop sleep music spotify,song,yt_I2Q0OR,Chill Edm for Study,Website,play,278,0,tablet,US,en,,,-14661,18-24,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:10:35.Z,new lofi workout music ,search,,,YouTube,click,,,desktop,US,en,,,-14662,35-44,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:04:35.Z,new pop party music ,song,sp_FSL6NN,Chill Jazz for Workout,YouTube,view,405,,mobile,US,en,,edm,-14668,18-24,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T17:56:35.Z,relaxing pop sad music spotify,youtube_video,yt_MWII7V,Chill Lofi for Party,Website,play,1358,243,desktop,US,en,,pop,-14676,55+,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T17:36:35.Z,relaxing edm party music spotify,youtube_video,yt_WT066A,Chill Hiphop for Party,SoundCloud,save,825,628,desktop,US,en,,pop,-14696,45-54,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T17:46:35.Z,best indie workout music youtube,search,,,Website,view,,,desktop,US,en,workout,jazz,-14686,25-34,True
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:11:35.Z,relaxing pop sad music youtube,youtube_video,sc_WB6IF2,Chill Rnb for Workout,YouTube,play,974,76,mobile,US,en,study,edm,-14661,35-44,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T17:57:35.Z,energetic indie workout music ,song,sp_KQC3F3,Epic Lofi for Sad,Website,like,199,,tablet,US,en,focus,,-14675,35-44,False
user_0033,Ethan Davis,sess_50b4,2024-08-09T17:43:35.Z,best country party music youtube,youtube_video,yt_AT5C9M,Epic Rnb for Sleep,Website,play,2848,31,mobile,US,en,,,-14689,18-24,True
user_0033,Ethan Davis,sess_50b4,2024-08-09T18:01:35.Z,top rock relax music ,search,,,YouTube,click,,,mobile,US,en,,classical,-14671,55+,True
user_0033,Ethan Davis,sess_b504,2024-07-18T17:45:35.Z,best jazz happy music youtube,search,,,SoundCloud,click,,,desktop,US,en,,,-31696,35-44,False
user_0033,Ethan Davis,sess_b504,2024-07-18T17:22:35.Z,best rnb relax music spotify,playlist,sp_3759YB,Chill Rock for Happy,Spotify,view,,,desktop,US,en,,country,-31719,25-34,True
user_0033,Ethan Davis,sess_b504,2024-07-18T17:47:35.Z,popular jazz study music youtube,playlist,yt_2JZFZG,Chill Indie for Study,Website,click,,,mobile,US,en,sad,,-31694,35-44,False
user_0033,Ethan Davis,sess_b504,2024-07-18T17:42:35.Z,relaxing rnb relax music spotify,search,,,Spotify,click,,,mobile,US,en,workout,,-31699,55+,False
user_0033,Ethan Davis,sess_b504,2024-07-18T17:20:35.Z,best indie study music youtube,song,sc_XJT27O,Epic Pop for Sad,Spotify,like,142,131,desktop,US,en,relax,rnb,-31721,25-34,False
user_0033,Ethan Davis,sess_b504,2024-07-18T17:23:35.Z,relaxing edm relax music spotify,youtube_video,sp_RLMZFS,Best Pop for Party,Website,skip,2878,,mobile,US,en,,,-31718,25-34,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:14:40.Z,top rock relax music youtube,playlist,sp_EN8AAK,Awesome Lofi for Sleep,YouTube,view,,,desktop,US,en,,classical,-276548,45-54,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:06:40.Z,relaxing country sad music youtube,youtube_video,yt_M70Z12,Epic Hiphop for Sad,Spotify,play,2139,99,desktop,US,en,,,-276556,45-54,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:27:40.Z,relaxing rock relax music spotify,search,,,YouTube,click,,,mobile,US,en,focus,,-276535,25-34,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:36:40.Z,best jazz study music spotify,search,,,SoundCloud,view,,,mobile,US,en,party,indie,-276526,25-34,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:32:40.Z,best rnb happy music ,search,,,Spotify,click,,,mobile,US,en,happy,,-276530,18-24,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:17:40.Z,best jazz study music youtube,playlist,sp_O1W29Z,Epic Indie for Sleep,YouTube,view,,,desktop,US,en,party,,-276545,35-44,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:27:40.Z,energetic lofi party music youtube,playlist,sp_4F7IC4,Best Classical for Workout,YouTube,view,,,mobile,US,en,,edm,-276535,25-34,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:35:40.Z,energetic jazz focus music youtube,youtube_video,yt_FZBMON,Epic Classical for Focus,Spotify,view,3430,,mobile,US,en,,classical,-276527,35-44,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:17:40.Z,best pop workout music spotify,search,,,Spotify,click,,,desktop,US,en,,edm,-276545,45-54,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:17:40.Z,relaxing jazz study music youtube,search,,,Website,click,,,tablet,US,en,sleep,,-276545,35-44,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:12:40.Z,popular jazz focus music ,playlist,sc_JTI1VZ,Best Jazz for Party,Spotify,view,,,mobile,US,en,,,-276550,18-24,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:17:40.Z,popular jazz sad music youtube,search,,,SoundCloud,click,,,tablet,US,en,sad,rnb,-276545,18-24,False
user_0033,Ethan Davis,sess_0105,2024-01-08T16:25:40.Z,relaxing edm sleep music youtube,search,,,Spotify,click,,,mobile,US,en,,lofi,-276537,35-44,True
user_0033,Ethan Davis,sess_0105,2024-01-08T16:24:40.Z,relaxing rock sad music youtube,search,,,Website,click,,,desktop,US,en,,,-276538,25-34,False
user_0033,Ethan Davis,sess_8a15,2023-10-15T04:51:24.Z,popular rnb party music youtube,search,,,YouTube,click,,,desktop,US,en,,,-123093,25-34,False
user_0033,Ethan Davis,sess_8a15,2023-10-15T04:54:24.Z,popular jazz focus music ,search,,,Spotify,click,,,mobile,US,en,workout,jazz,-123090,25-34,False
user_0033,Ethan Davis,sess_8a15,2023-10-15T04:21:24.Z,top classical sleep music youtube,playlist,sc_UVX9H3,Awesome Jazz for Focus,SoundCloud,view,,,mobile,US,en,relax,edm,-123123,55+,False
user_0033,Ethan Davis,sess_8a15,2023-10-15T04:53:24.Z,energetic rnb workout music ,playlist,sp_4O674T,Chill Edm for Sleep,YouTube,click,,,desktop,US,en,,hiphop,-123091,55+,False
user_0033,Ethan Davis,sess_8a15,2023-10-15T04:36:24.Z,best hiphop happy music spotify,search,,,Spotify,view,,,mobile,US,en,,,-123108,55+,True
user_0033,Ethan Davis,sess_8a15,2023-10-15T04:44:24.Z,best classical sad music ,playlist,sc_TDMXLG,Best Rock for Workout,YouTube,view,,,tablet,US,en,,hiphop,-123100,25-34,False
